ProdId,TimeId,BTC_price,ETH_price,Price_USD,NVDA_stock,AMD_stock,PPI
1,20180227,387.62,405.71,535.9921167,60.1175005,12.785,56.3
1,20180228,374.915,382.17,545.8996477,61.09,13.26,56.3
1,20180302,374.095,401.25,539.2596972,60.6037505,12.98,56.3
1,20180305,373.015,396.39,540.1977657,61.715,13.5,56.3
1,20180306,374.4,378.77,543.4495256,60.6199985,13.525,56.3
1,20180307,371.5,376.055,542.8296916,58.6425,12.745,56.3
1,20180308,380.8,381.5,538.3597477,54.7787495,11.555,56.3
1,20180309,379.51,409.93,538.968129,53.7124995,11.37,56.3
1,20180312,377.885,404.885,565.0918005,57.7087495,11.715,56.3
1,20180313,375.075,455.235,568.2143765,56.5912495,11.53,56.3
1,20180314,379.765,505.865,547.837435,57.0512505,11.1,56.3
1,20180315,382.275,538.61,551.4196516,57.5637495,11.615,56.3
1,20180316,388.25,544.145,538.1174736,57.46875,11.675,56.3
